Estacion,Date,Mes,Year,SO2,CO,NO,NO2,NOx,O3,C7H8,C6H6,C8H10,PM10,Ruido,PM25,PM1,CH4,Veloc,Direc,VelocMax,Temp,HRel,Pres,RSol,Precip,NH3,lat,lon,long
Politecnic,8-2018,8,2018,3.36,,2.6,12.65,16.53,58.26,,,,22.1,,14.2,,,1.83,187.36,4.87,22.26,64.66,1002.52,,0.01,,39.479447,,-0.336622
Politecnic,9-2018,9,2018,3.72,,2.77,13.73,17.7,56.62,,,,23.4,,15.55,,,2.07,204.85,5.33,20.89,67.93,1005.04,,0.09,,39.479447,,-0.336622
Politecnic,10-2018,10,2018,3.61,,4.5,18.19,24.49,51.41,,,,21.15,,14.25,,,2.55,212.32,6.44,17.55,68.66,1000.44,,0.14,,39.479447,,-0.336622
Politecnic,11-2018,11,2018,3.55,,7.26,22.56,33.52,46.15,,,,19.42,,13.39,,,2.89,215.58,7.31,16.57,65.92,1001.71,,0.0,,39.479447,,-0.336622
Politecnic,12-2018,12,2018,3.81,,10.06,26.68,41.88,39.89,,,,21.63,,15.68,,,2.49,243.2,6.24,15.48,61.82,1008.64,,0.0,,39.479447,,-0.336622
Politecnic,1-2019,1,2019,4.37,,9.48,23.47,37.66,50.1,,,,20.48,,13.25,,,3.09,235.37,7.45,15.83,55.97,1001.25,,0.01,,39.479447,,-0.336622
Politecnic,2-2019,2,2019,3.88,,7.96,27.62,39.54,55.44,,,,28.51,,19.46,,,1.91,208.98,4.8,15.93,62.14,1009.74,,0.02,,39.479447,,-0.336622
Politecnic,3-2019,3,2019,4.13,,5.23,20.44,28.17,67.45,,,,22.84,,14.01,,,2.51,200.82,6.21,16.47,56.58,1007.33,,0.03,,39.479447,,-0.336622
Politecnic,4-2019,4,2019,3.72,,3.45,14.54,19.57,74.4,,,,16.35,,10.85,,14.2,3.5,186.21,7.98,17.58,65.22,1001.7,,0.11,,39.479447,,-0.336622
Politecnic,5-2019,5,2019,3.97,,3.57,13.5,18.72,65.73,,,,21.08,,12.53,,,2.38,188.73,5.58,19.26,62.69,1002.45,,0.03,,39.479447,,-0.336622
Politecnic,6-2019,6,2019,3.71,,3.84,16.02,21.53,65.46,,,,23.56,,15.35,,,1.63,174.74,4.69,22.33,64.09,1002.2,,0.0,,39.479447,,-0.336622
Politecnic,7-2019,7,2019,3.75,,4.48,14.74,21.41,59.69,,,,20.28,,12.87,,,1.89,187.69,5.32,24.39,62.93,1001.29,,0.05,,39.479447,,-0.336622
Politecnic,8-2019,8,2019,3.43,,3.5,14.43,19.71,54.88,,,,17.3,,11.89,,,2.31,188.02,5.86,23.5,66.76,1003.83,,0.01,,39.479447,,-0.336622
Politecnic,9-2019,9,2019,3.65,,4.45,15.96,22.66,59.82,,,,15.68,,10.68,,,2.43,201.41,6.17,22.79,63.66,1003.74,,0.02,,39.479447,,-0.336622
Politecnic,10-2019,10,2019,3.74,,4.71,19.0,26.12,47.65,,,,18.65,,10.96,,,2.25,225.75,5.86,19.03,57.8,1002.89,,0.02,,39.479447,,-0.336622
Politecnic,11-2019,11,2019,4.23,,5.21,16.82,24.76,48.7,,,,13.32,,7.65,,,3.18,236.79,7.89,15.62,57.3,1000.15,,0.02,,39.479447,,-0.336622
Politecnic,12-2019,12,2019,4.01,,8.58,20.12,33.17,42.6,,,,19.29,,13.55,,,2.91,229.54,7.06,15.58,61.44,1006.0,,0.06,,39.479447,,-0.336622
Politecnic,1-2020,1,2020,3.94,,9.07,18.81,32.5,41.56,,,,19.81,,14.61,,,3.0,220.27,7.13,14.88,69.01,1006.55,,0.17,,39.479447,,-0.336622
Politecnic,2-2020,2,2020,3.46,,6.1,17.12,26.11,39.29,,,,22.84,,17.22,,,2.04,206.54,5.27,16.02,68.82,1007.61,,0.01,,39.479447,,-0.336622
Politecnic,3-2020,3,2020,3.37,,3.15,8.36,12.7,55.43,,,,12.88,,10.91,,,2.55,169.13,6.66,14.48,77.32,1003.96,,0.03,,39.479447,,-0.336622
Politecnic,4-2020,4,2020,3.29,,2.77,7.15,10.88,58.15,,,,13.48,,10.96,,,2.08,196.33,5.66,17.31,75.09,1001.68,,0.06,,39.479447,,-0.336622
Politecnic,5-2020,5,2020,3.28,,1.66,8.03,10.1,63.42,,,,11.59,,8.47,,,2.16,183.36,5.58,19.78,70.03,1004.97,,0.2,,39.479447,,-0.336622
Politecnic,6-2020,6,2020,3.41,,1.96,7.9,10.43,60.78,,,,11.76,,8.69,,,1.89,171.07,5.15,21.71,75.52,1004.03,,0.0,,39.479447,,-0.336622
Politecnic,7-2020,7,2020,3.22,,2.79,9.4,13.19,60.28,,,,14.65,,10.84,,,1.66,168.76,4.78,23.41,78.44,1003.88,,0.01,,39.479447,,-0.336622
Politecnic,8-2020,8,2020,3.19,,3.75,10.03,15.43,55.15,,,,15.23,,10.95,,,1.56,179.4,4.37,23.26,78.24,1002.69,,0.03,,39.479447,,-0.336622
Politecnic,9-2020,9,2020,3.22,,3.09,12.63,17.05,56.68,,,,14.9,,10.41,,,1.87,222.39,5.19,21.22,71.71,1004.22,,0.01,,39.479447,,-0.336622
Politecnic,10-2020,10,2020,3.97,,3.24,13.84,18.51,54.32,,,,14.59,,10.34,,,2.1,223.28,5.48,18.08,70.85,1004.67,,0.01,,39.479447,,-0.336622
Politecnic,11-2020,11,2020,3.88,,4.65,15.8,22.69,43.6,,,,16.09,,11.92,,,1.98,221.04,5.18,16.85,68.91,1006.8,,0.1,,39.479447,,-0.336622
Politecnic,12-2020,12,2020,3.69,,6.16,14.48,23.65,45.02,,,,13.87,,10.02,,,2.01,226.37,5.3,15.25,63.63,1005.51,,0.0,,39.479447,,-0.336622
Politecnic,1-2021,1,2021,3.51,,3.92,11.74,17.49,53.81,,,,10.37,,6.94,,,3.55,231.67,8.66,15.31,58.79,1003.66,,0.07,,39.479447,,-0.336622
Politecnic,2-2021,2,2021,3.74,,1.79,8.51,11.16,65.28,,,,15.35,,13.65,,,2.19,178.59,5.62,14.61,73.34,1007.68,,0.02,,39.479447,,-0.336622
Politecnic,3-2021,3,2021,3.55,,2.28,9.64,13.05,64.88,,,,10.78,,8.85,,,1.98,197.53,5.3,14.68,66.69,1006.65,,0.04,,39.479447,,-0.336622
Politecnic,4-2021,4,2021,3.63,,1.7,6.44,9.01,76.32,,,,14.28,,10.95,,,1.83,170.41,5.12,15.51,78.16,1001.98,,0.09,,39.479447,,-0.336622
Politecnic,5-2021,5,2021,3.65,,1.57,7.59,9.88,66.98,,,,8.43,,6.55,,,2.17,175.49,5.64,18.78,72.03,1003.29,,0.02,,39.479447,,-0.336622
Politecnic,6-2021,6,2021,3.6,,1.66,7.9,10.38,66.71,,,,8.56,,6.48,,,1.9,191.67,5.1,21.45,68.43,1001.73,,0.01,,39.479447,,-0.336622
Politecnic,7-2021,7,2021,3.47,,1.39,6.83,8.84,57.67,,,,8.67,,6.78,,,1.88,177.82,5.21,22.13,78.54,1001.28,,0.05,,39.479447,,-0.336622
Politecnic,8-2021,8,2021,3.49,,1.35,6.59,8.33,61.14,,,,13.06,,8.52,,,1.96,166.85,5.49,22.58,76.17,1001.99,,0.09,,39.479447,,-0.336622
Politecnic,9-2021,9,2021,3.62,,1.46,7.57,9.2,57.02,,,,11.45,,7.34,,,2.16,187.36,5.66,21.02,73.04,1003.27,,0.07,,39.479447,,-0.336622
Politecnic,10-2021,10,2021,3.59,,2.24,9.94,13.28,52.15,,,,11.83,,7.98,,,1.98,218.09,5.13,18.12,70.48,1004.12,,0.03,,39.479447,,-0.336622
Politecnic,11-2021,11,2021,3.53,,2.26,8.5,11.91,47.74,,,,9.7,,6.28,,,2.11,227.05,5.72,15.41,62.98,1003.41,,0.15,,39.479447,,-0.336622
Politecnic,12-2021,12,2021,3.6,,6.97,18.06,28.43,40.31,,,,14.16,,10.47,,,2.13,232.45,5.48,15.75,65.9,1006.6,,0.0,,39.479447,,-0.336622
Politecnic,1-2022,1,2022,3.31,,8.81,25.05,38.14,41.98,,,,15.52,,11.64,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,2-2022,2,2022,3.6,,6.09,18.76,27.66,49.01,,,,13.04,,9.92,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,3-2022,3,2022,3.31,,4.09,10.18,16.06,67.01,,,,14.71,,12.0,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,4-2022,4,2022,3.25,,2.92,12.37,16.5,61.14,,,,15.05,,11.48,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,5-2022,5,2022,3.44,,2.08,9.7,12.87,60.94,,,,13.42,,10.58,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,6-2022,6,2022,3.34,,1.83,8.94,11.94,63.94,,,,16.73,,11.48,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,7-2022,7,2022,3.22,,2.1,9.61,13.02,65.86,,,,17.37,,12.7,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,8-2022,8,2022,3.24,,2.35,8.51,12.29,63.72,,,,17.44,,12.38,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,9-2022,9,2022,3.26,,2.61,8.73,12.63,58.48,,,,12.88,,9.21,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,10-2022,10,2022,3.53,,3.91,11.34,17.39,50.14,,,,19.5,,15.14,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,11-2022,11,2022,3.67,,2.24,11.23,14.13,46.37,,,,10.55,,7.8,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,12-2022,12,2022,3.62,,3.64,11.95,17.27,39.54,,,,14.18,,10.68,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Politecnic,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,39.479447,,-0.336622
Centre,1-2017,1,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,2-2017,2,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,3-2017,3,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,4-2017,4,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,5-2017,5,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,6-2017,6,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,7-2017,7,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,8-2017,8,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,9-2017,9,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,10-2017,10,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,11-2017,11,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,12-2017,12,2017,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,1-2018,1,2018,,,24.75,32.92,70.71,,,,,23.81,,13.56,,,1.33,232.27,3.78,13.98,59.2,1004.56,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,2-2018,2,2018,,,66.83,47.25,149.75,,,,,30.96,,18.4,,,1.36,240.5,3.82,15.28,57.0,1007.17,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,3-2018,3,2018,,,23.83,38.83,75.29,,,,,35.85,,19.0,,,1.53,256.42,3.92,16.32,61.1,1007.5,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,4-2018,4,2018,,,17.96,34.62,62.12,,,,,35.9,,19.25,,,1.31,243.6,3.38,15.98,66.03,1004.94,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,5-2018,5,2018,,,47.75,43.33,116.5,,,,,41.83,,26.46,,,1.39,254.12,3.52,14.42,78.92,1001.81,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,6-2018,6,2018,,,15.62,29.46,53.42,,,,,28.46,,19.1,,,3.36,252.77,7.58,15.7,67.33,1005.77,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,7-2018,7,2018,,,22.71,36.0,70.83,,,,,31.92,,19.62,,,2.73,250.31,6.46,15.59,73.62,1007.12,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,8-2018,8,2018,,,32.96,39.42,90.0,,,,,31.56,,19.94,,,1.3,232.29,3.73,15.81,65.38,1008.9,,0.06,,39.47057375657113,,-0.37641920323962136
Centre,9-2018,9,2018,,,25.5,36.67,75.67,,,,,22.29,,11.46,,,3.37,276.06,7.98,16.49,51.42,1007.62,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,10-2018,10,2018,,,30.71,52.43,99.45,,,,,33.16,,18.67,,,2.25,220.61,5.77,16.94,71.4,1000.72,,0.21,,39.47057375657113,,-0.37641920323962136
Centre,11-2018,11,2018,,,27.15,36.86,78.37,,,,,28.99,,17.38,,,2.52,208.76,6.47,15.67,68.27,1002.33,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,12-2018,12,2018,,,29.82,38.9,84.38,,,,,29.97,,19.32,,,2.38,256.7,5.86,13.65,62.37,1011.77,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,1-2019,1,2019,,,26.2,37.65,77.7,,,,,28.4,,15.58,,,3.09,235.37,7.45,15.83,55.97,1001.25,,0.01,,39.47057375657113,,-0.37641920323962136
Centre,2-2019,2,2019,,,23.44,43.28,79.04,,,,,38.34,,23.83,,,1.91,208.98,4.8,15.93,62.14,1009.74,,0.02,,39.47057375657113,,-0.37641920323962136
Centre,3-2019,3,2019,,,16.4,32.89,57.86,,,,,30.03,,17.27,,,2.51,200.82,6.21,16.47,56.58,1007.33,,0.03,,39.47057375657113,,-0.37641920323962136
Centre,4-2019,4,2019,,,14.62,28.49,50.71,,,,,23.87,,14.3,,,3.5,186.21,7.98,17.58,65.22,1001.7,,0.11,,39.47057375657113,,-0.37641920323962136
Centre,5-2019,5,2019,,,14.82,30.06,52.66,,,,,22.8,,12.74,,,2.38,188.73,5.58,19.26,62.69,1002.45,,0.03,,39.47057375657113,,-0.37641920323962136
Centre,6-2019,6,2019,,,14.29,29.64,51.43,,,,,21.12,,13.0,,,1.63,174.74,4.69,22.33,64.09,1002.2,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,7-2019,7,2019,,,15.4,31.36,54.84,,,,,19.83,,11.75,,,1.89,187.69,5.32,24.39,62.93,1001.29,,0.05,,39.47057375657113,,-0.37641920323962136
Centre,8-2019,8,2019,,,14.69,27.99,50.4,,,,,19.98,,12.2,,,2.31,188.02,5.86,23.5,66.76,1003.83,,0.01,,39.47057375657113,,-0.37641920323962136
Centre,9-2019,9,2019,,,15.86,30.86,55.06,,,,,25.15,,14.07,,,2.43,201.41,6.17,22.79,63.66,1003.74,,0.02,,39.47057375657113,,-0.37641920323962136
Centre,10-2019,10,2019,,,19.86,33.11,63.44,,,,,22.7,,13.03,,,2.25,225.75,5.86,19.03,57.8,1002.89,,0.02,,39.47057375657113,,-0.37641920323962136
Centre,11-2019,11,2019,,,22.6,32.76,67.23,,,,,16.8,,9.06,,,3.18,236.79,7.89,15.62,57.3,1000.15,,0.02,,39.47057375657113,,-0.37641920323962136
Centre,12-2019,12,2019,,,20.21,29.33,60.18,,,,,23.09,,14.38,,,2.91,229.54,7.06,15.58,61.44,1006.0,,0.06,,39.47057375657113,,-0.37641920323962136
Centre,1-2020,1,2020,,,20.69,26.64,58.19,,,,,25.95,,16.37,,,3.0,220.27,7.13,14.88,69.01,1006.55,,0.17,,39.47057375657113,,-0.37641920323962136
Centre,2-2020,2,2020,,,22.23,32.94,66.82,,,,,28.74,,19.45,,,2.04,206.54,5.27,16.02,68.82,1007.61,,0.01,,39.47057375657113,,-0.37641920323962136
Centre,3-2020,3,2020,,,13.13,22.18,42.16,,,,,15.19,,11.66,,,2.55,169.13,6.66,14.48,77.32,1003.96,,0.03,,39.47057375657113,,-0.37641920323962136
Centre,4-2020,4,2020,,,10.79,20.52,36.88,,,,,11.5,,8.66,,,2.08,196.33,5.66,17.31,75.09,1001.68,,0.06,,39.47057375657113,,-0.37641920323962136
Centre,5-2020,5,2020,,,7.49,18.24,29.55,,,,,12.19,,7.58,,,2.16,183.36,5.58,19.78,70.03,1004.97,,0.2,,39.47057375657113,,-0.37641920323962136
Centre,6-2020,6,2020,,,9.11,22.87,36.71,,,,,14.09,,8.2,,,1.89,171.07,5.15,21.71,75.52,1004.03,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,7-2020,7,2020,,,11.98,29.32,47.55,,,,,19.84,,9.37,,,1.66,168.76,4.78,23.41,78.44,1003.88,,0.01,,39.47057375657113,,-0.37641920323962136
Centre,8-2020,8,2020,,,11.59,28.04,45.67,,,,,9.04,,6.94,,,1.56,179.4,4.37,23.26,78.24,1002.69,,0.03,,39.47057375657113,,-0.37641920323962136
Centre,9-2020,9,2020,,,12.92,28.79,48.43,,,,,9.06,,7.0,,,1.87,222.39,5.19,21.22,71.71,1004.22,,0.01,,39.47057375657113,,-0.37641920323962136
Centre,10-2020,10,2020,,,14.57,35.99,58.19,,,,,7.78,,5.9,,,2.1,223.28,5.48,18.08,70.85,1004.67,,0.01,,39.47057375657113,,-0.37641920323962136
Centre,11-2020,11,2020,,,18.61,39.62,67.97,,,,,9.38,,7.6,,,1.98,221.04,5.18,16.85,68.91,1006.8,,0.1,,39.47057375657113,,-0.37641920323962136
Centre,12-2020,12,2020,,,21.35,26.18,58.8,,,,,8.99,,7.27,,,2.01,226.37,5.3,15.25,63.63,1005.51,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,1-2021,1,2021,,,17.02,15.81,41.73,,,,,8.76,,6.84,,,3.55,231.67,8.66,15.31,58.79,1003.66,,0.07,,39.47057375657113,,-0.37641920323962136
Centre,2-2021,2,2021,,,8.8,13.75,27.06,,,,,22.65,,19.95,,,2.19,178.59,5.62,14.61,73.34,1007.68,,0.02,,39.47057375657113,,-0.37641920323962136
Centre,3-2021,3,2021,,,9.81,14.74,29.61,,,,,20.67,,17.88,,,1.98,197.53,5.3,14.68,66.69,1006.65,,0.04,,39.47057375657113,,-0.37641920323962136
Centre,4-2021,4,2021,,,9.21,13.72,27.68,,,,,18.52,,15.76,,,1.83,170.41,5.12,15.51,78.16,1001.98,,0.09,,39.47057375657113,,-0.37641920323962136
Centre,5-2021,5,2021,,,9.68,12.32,26.99,,,,,14.11,,11.55,,,2.17,175.49,5.64,18.78,72.03,1003.29,,0.02,,39.47057375657113,,-0.37641920323962136
Centre,6-2021,6,2021,,,8.25,11.59,24.06,,,,,22.26,,11.81,,,1.9,191.67,5.1,21.45,68.43,1001.73,,0.01,,39.47057375657113,,-0.37641920323962136
Centre,7-2021,7,2021,,,4.1,8.75,14.63,,,,,23.29,,11.43,,,1.88,177.82,5.21,22.13,78.54,1001.28,,0.05,,39.47057375657113,,-0.37641920323962136
Centre,8-2021,8,2021,,,4.36,9.68,15.91,,,,,28.82,,13.48,,,1.96,166.85,5.49,22.58,76.17,1001.99,,0.09,,39.47057375657113,,-0.37641920323962136
Centre,9-2021,9,2021,,,5.08,11.96,19.28,,,,,22.81,,11.41,,,2.16,187.36,5.66,21.02,73.04,1003.27,,0.07,,39.47057375657113,,-0.37641920323962136
Centre,10-2021,10,2021,,,6.78,15.16,25.04,,,,,23.68,,12.3,,,1.98,218.09,5.13,18.12,70.48,1004.12,,0.03,,39.47057375657113,,-0.37641920323962136
Centre,11-2021,11,2021,,,8.55,17.18,29.84,,,,,22.17,,11.4,,,2.11,227.05,5.72,15.41,62.98,1003.41,,0.15,,39.47057375657113,,-0.37641920323962136
Centre,12-2021,12,2021,,,14.9,25.75,48.43,,,,,23.64,,13.41,,,2.13,232.45,5.48,15.75,65.9,1006.6,,0.0,,39.47057375657113,,-0.37641920323962136
Centre,1-2022,1,2022,,,13.77,31.14,52.07,,,,,28.66,,15.95,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,2-2022,2,2022,,,11.22,26.82,43.86,,,,,28.15,,13.6,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,3-2022,3,2022,,,6.45,18.21,27.91,,,,,34.37,,18.36,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,4-2022,4,2022,,,5.05,18.22,25.66,,,,,23.85,,12.07,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,5-2022,5,2022,,,4.39,18.12,24.58,,,,,28.89,,13.27,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,6-2022,6,2022,,,3.81,16.03,21.59,,,,,25.99,,11.26,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,7-2022,7,2022,,,4.57,17.13,23.91,,,,,26.32,,12.81,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,8-2022,8,2022,,,4.77,16.0,23.07,,,,,28.82,,13.32,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,9-2022,9,2022,,,5.38,21.88,29.86,,,,,20.7,,9.03,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,10-2022,10,2022,,,8.0,29.65,41.72,,,,,34.43,,15.86,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,11-2022,11,2022,,,8.3,26.59,39.07,,,,,18.13,,8.51,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,12-2022,12,2022,,,10.19,30.88,46.3,,,,,23.23,,11.46,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Centre,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,39.47057375657113,,-0.37641920323962136
Port Valencia,1-2017,1,2017,2.81,,,23.79,,46.15,,,,,,,,,3.6,221.31,7.89,12.74,56.55,1006.01,,0.1,,,,
Port Valencia,2-2017,2,2017,2.92,,,40.04,,41.45,,,,,,,,,2.45,216.62,5.58,14.34,62.47,1007.8,,0.01,,,,
Port Valencia,3-2017,3,2017,2.93,,,41.01,,55.57,,,,,,,,,2.5,207.37,6.01,15.08,58.88,1006.29,,0.03,,,,
Port Valencia,4-2017,4,2017,3.08,,,31.35,,61.6,,,,,,,,,2.09,188.59,5.65,16.23,61.33,1004.79,,0.02,,,,
Port Valencia,5-2017,5,2017,3.82,,,32.64,,63.83,,,,,,,,,1.86,201.09,5.17,19.39,56.63,1006.08,,0.01,,,,
Port Valencia,6-2017,6,2017,3.43,,,33.23,,54.17,,,,,,,,,2.36,184.21,5.98,22.85,52.1,1003.89,,0.0,,,,
Port Valencia,7-2017,7,2017,3.28,,,24.18,,55.33,,,,,,,,,1.81,162.79,4.94,22.74,63.07,1004.04,,0.0,,,,
Port Valencia,8-2017,8,2017,3.2,,,22.81,,49.97,,,,,,,,,1.83,193.88,4.88,22.25,62.21,1004.79,,0.01,,,,
Port Valencia,9-2017,9,2017,3.36,,,30.95,,59.62,,,,,,,,,2.24,193.66,5.56,19.87,60.27,1005.4,,0.03,,,,
Port Valencia,10-2017,10,2017,3.64,,,44.44,,45.54,,,,,,,,,1.92,214.54,4.85,18.64,59.19,1006.81,,0.01,,,,
Port Valencia,11-2017,11,2017,3.84,,,43.04,,41.31,,,,,,,,,2.48,224.86,5.8,15.33,50.11,1004.57,,0.0,,,,
Port Valencia,12-2017,12,2017,3.97,,,30.63,,42.42,,,,,,,,,3.14,232.63,7.44,14.64,54.12,1007.85,,0.01,,,,
Port Valencia,1-2018,1,2018,4.72,,,28.9,,35.62,,,,,,,,,2.48,222.42,6.0,14.18,57.85,1007.52,,0.02,,,,
Port Valencia,2-2018,2,2018,4.29,,,28.61,,36.84,,,,,,,,,2.32,219.93,5.85,13.71,60.45,1001.12,,0.01,,,,
Port Valencia,3-2018,3,2018,4.11,,,24.01,,52.49,,,,,,,,,3.65,246.07,9.07,15.68,48.59,998.96,,0.06,,,,
Port Valencia,4-2018,4,2018,4.3,,,22.97,,51.23,,,,,,,,,2.23,206.38,6.11,17.54,59.89,1002.46,,0.01,,,,
Port Valencia,5-2018,5,2018,4.47,,,23.9,,47.95,,,,,,,,,2.0,192.97,5.5,18.62,62.87,1000.88,,0.01,,,,
Port Valencia,6-2018,6,2018,4.4,,,19.86,,49.58,,,,,,,,,1.95,183.46,5.44,21.26,63.5,1001.23,,0.02,,,,
Port Valencia,7-2018,7,2018,4.45,,,14.56,,39.42,,,,,,,,,1.97,175.94,5.64,22.56,66.65,1000.58,,0.01,,,,
Port Valencia,8-2018,8,2018,4.52,,,16.51,,30.8,,,,,,,,,1.83,187.36,4.87,22.26,64.66,1002.52,,0.01,,,,
Port Valencia,9-2018,9,2018,4.96,,,34.47,,31.27,,,,,,,,,2.07,204.85,5.33,20.89,67.93,1005.04,,0.09,,,,
Port Valencia,10-2018,10,2018,5.03,,,29.73,,28.49,,,,,,,,,2.55,212.32,6.44,17.55,68.66,1000.44,,0.14,,,,
Port Valencia,11-2018,11,2018,5.53,,,18.51,,28.24,,,,,,,,,2.89,215.58,7.31,16.57,65.92,1001.71,,0.0,,,,
Port Valencia,12-2018,12,2018,4.92,,,18.27,,31.45,,,,,,,,,2.49,243.2,6.24,15.48,61.82,1008.64,,0.0,,,,
Port Valencia,1-2019,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
Port Valencia,2-2019,2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
